[0] 1:06	Heat. Heat.
[3583] 3:05:21	is that's that's the text.
[3584] 3:05:25	The the man uh the um man shall not live
[3585] 3:05:29	on bread alone means that there's more
[3586] 3:05:33	things there's things out there that are
[3587] 3:05:35	more important
[3588] 3:05:37	than just physical sustenance. Okay. Now
[3589] 3:05:41	Jesus is not saying here that
[3590] 3:05:45	eating isn't important. He's not saying
[3591] 3:05:47	that.
[3592] 3:05:50	But there are times when the price of
[3593] 3:05:52	eating is too high. Okay.
[3594] 3:05:56	So here's what the devil is trying to
[3595] 3:05:59	do. He's trying to go Christ into using
[3596] 3:06:04	his divine powers
[3597] 3:06:08	to
[3598] 3:06:10	to have dominion over Christ. That's
[3599] 3:06:13	what's going on here.
[3600] 3:06:16	So, so Christ is is basically
[3601] 3:06:21	living as a man. This is what's called
[3602] 3:06:23	kinosis.
[3603] 3:06:25	God emptied him. Christ emptied himself
[3604] 3:06:27	of his divine properties
[3605] 3:06:30	so that he can show himself as a man
[3606] 3:06:33	living like us.
[3607] 3:06:37	For it it's written in the book of
[3608] 3:06:39	Hebrews that he became like us in every
[3609] 3:06:42	way.
[3610] 3:06:45	This is the chapter where Jesus shows
[3611] 3:06:50	how he's like us in every way. He gets
[3612] 3:06:54	hungry. He was tempted.
[3613] 3:06:58	He had every weakness of humanity.
[3614] 3:07:03	And all the devil had to do was tempt
[3615] 3:07:07	him to exert to pick up his divine
[3616] 3:07:12	attributes
[3617] 3:07:14	to cease being hungry to cease being
[3618] 3:07:20	uncomfortable to cease being say poor
[3619] 3:07:25	and powerless.
[3620] 3:07:28	So
[3621] 3:07:30	when when Christ is is tempted, this is
[3622] 3:07:35	the devil's way of getting the one up on
[3623] 3:07:37	him, using that human weakness. The
[3624] 3:07:40	devil is leveraging that human weakness
[3625] 3:07:43	to tempt Christ to pick up his powers
[3626] 3:07:45	again and act like God. So the devil
[3627] 3:07:48	could say, "You see, I told you so.
[3628] 3:07:54	You are no better than these humans
[3629] 3:07:56	because you picked up that power when
[3630] 3:07:59	you have the opportunity.
[3631] 3:08:02	And Christ said, "You shall not
[3632] 3:08:06	you shall not tempt the Lord your God."
[3633] 3:08:11	You know, there's more to life than
[3634] 3:08:13	bread alone.
[3635] 3:08:17	So,
[3636] 3:08:19	you know, the devil is basically in this
[3637] 3:08:22	passage, he's he's quoting scripture
[3638] 3:08:24	against Christ to tempt Christ to act
[3639] 3:08:28	like
[3640] 3:08:29	what he really is, fully God.
[3641] 3:08:33	But he's not, it's not time for that.
[3642] 3:08:37	He has to show that he's like man in
[3643] 3:08:40	every way, in every weakness. and the
[3644] 3:08:44	devil is trying to exploit that
[3645] 3:08:45	weakness.
[3646] 3:08:47	So what it means is that there's some
[3647] 3:08:51	times when eating bread
[3648] 3:08:55	done the wrong way
[3649] 3:08:58	is is temptation that leads to sin.
[3650] 3:09:04	So and sin is just missing the mark.
[3651] 3:09:08	This is the closest the devil can get to
[3652] 3:09:11	causing Christ to sin
[3653] 3:09:14	by doing what he's not supposed to do,
[3654] 3:09:17	which is to pick up his divine
[3655] 3:09:18	attributes at this point and make his
[3656] 3:09:21	life easier than that of man.
[3657] 3:09:25	So, I hope that helped. I hope you found
[3658] 3:09:28	that interesting and I hope that
[3659] 3:09:29	answered your question. Thank you so
[3660] 3:09:32	much for that uh question and I hope the
[3661] 3:09:35	uh 12-year-old here really benefited
[3662] 3:09:38	from that.
[3663] 3:09:40	Okay, let's move on.
[3664] 3:09:48	She did. Okay, cool. Mama says she's
[3665] 3:09:50	excitedly listening. Cool. Cool.
[3666] 3:09:53	Awesome. That made my day.
[3667] 3:10:02	Uh Thomas Hall asks, "Are Hades and
[3668] 3:10:05	Shiel equivalent?" Uh roughly. Yeah,
[3669] 3:10:08	they're roughly equivalent. Not exactly
[3670] 3:10:10	the same, but they're roughly
[3671] 3:10:11	equivalent.
[3672] 3:10:16	Uh Mama said she thought it was really
[3673] 3:10:18	helpful. It certainly gave me a good
[3674] 3:10:20	history lesson. Okay, awesome. Cool.
[3675] 3:10:23	That's what we do here.
[3676] 3:10:29	Uh mama asks a question here. How many
[3677] 3:10:31	centuries would be between Hagar's
[3678] 3:10:32	existence and when the Quran was
[3679] 3:10:34	written?
[3680] 3:10:35	Uh
[3681] 3:10:39	about
[3682] 3:10:42	23
[3683] 3:10:45	about 23 centuries between them.
[3684] 3:10:48	>> 23 years.
[3685] 3:10:50	>> Not 23 years. 23 centuries.
[3686] 3:10:56	So if if we date Hagar to the um the
[3687] 3:11:00	17th uh 18th century BC and the Quran to
[3688] 3:11:05	the 7th century, yeah, you get about 23
[3689] 3:11:09	24 centuries.
[3690] 3:11:12	Just a little time gap.
[3691] 3:11:16	What's a few millennia between friends?
[3692] 3:11:27	Mama goes 2300 years, but they're just
[3693] 3:11:31	so certain she was a Muslim somehow.
[3694] 3:11:34	Yeah.
[3695] 3:11:36	Well, they also claimed that Jesus was a
[3696] 3:11:38	Muslim, that Abraham was a Muslim, that
[3697] 3:11:40	Noah was a Muslim, and Adam was a
[3698] 3:11:43	Muslim.
[3699] 3:11:49	Doctor Who does get around. Yeah.
[3700] 3:11:52	Yeah. There's there's basically anybody
[3701] 3:11:54	that they think that can comport to um
[3702] 3:11:58	to uh
[3703] 3:12:01	um Islam, they'll they'll call them
[3704] 3:12:04	Muslim except when they're they're like
[3705] 3:12:06	clearly not Muslim.
[3706] 3:12:13	Yeah, pretty much.
[3707] 3:12:17	Mama says you're a Muslim and they're a
[3708] 3:12:19	Muslim and everyone's a Muslim. Yeah.
[3709] 3:12:27	Serial bowl. Some Muslims would actually
[3710] 3:12:29	say the Quran is the earliest source on
[3711] 3:12:30	Hagar since they say the Quran is
[3712] 3:12:33	eternal. Oh, good grief. It's like good
[3713] 3:12:37	grief.
[3714] 3:12:41	Yeah. you.
[3715] 3:12:48	Oh boy.
[3716] 3:12:51	Yeah, some of them do say that
[3717] 3:13:04	serial bowl. Oops. Uh, even Alexander
[3718] 3:13:08	the Great was a Muslim in the Quran.
[3719] 3:13:10	Uh, sure he was. Yeah.
[3720] 3:13:16	Oh, boy. All right. Next question here
[3721] 3:13:19	is from Orthodox for 12 British pounds.
[3722] 3:13:22	Thank you very much for the super chat.
[3723] 3:13:25	Have you come across a Jesus and Paul
[3724] 3:13:26	mythicist book called Christ before
[3725] 3:13:29	Jesus?
[3726] 3:13:31	And do you have thoughts on it or about
[3727] 3:13:34	mythicists in general? It really bothers
[3728] 3:13:36	me that anyone takes them seriously at
[3729] 3:13:38	all.
[3730] 3:13:40	Uh
[3731] 3:13:42	the problem with mythsist books
[3732] 3:13:45	is they all assume that Jesus didn't
[3733] 3:13:49	exist
[3734] 3:13:51	or Paul didn't exist
[3735] 3:13:54	uh because they find similar parallel uh
[3736] 3:13:57	they find religious parallels in other
[3737] 3:14:00	myths and documents.
[3738] 3:14:02	So it's
[3739] 3:14:06	it's the sharpshooter fallacy. It's
[3740] 3:14:08	really is the sharpshooter fallacy where
[3741] 3:14:12	they've got a myth
[3742] 3:14:15	and then they paint a target around the
[3743] 3:14:17	myth
[3744] 3:14:18	around the around the like let's Okay,
[3745] 3:14:21	let me explain the sharpshooter fallacy.
[3746] 3:14:22	The sharpshooter fallacy is a guy has a
[3747] 3:14:25	target on a barn, shoots an arrow,
[3748] 3:14:28	misses the target, and then paints a new
[3749] 3:14:30	target around the arrow.
[3750] 3:14:33	The idea of the sharpshooter fallacy
[3751] 3:14:37	is that you make
[3752] 3:14:40	the conclusion wherever the arrow hits.
[3753] 3:14:45	Okay? So they've got a com mythicist
[3754] 3:14:49	have a comparison
[3755] 3:14:51	with an other myth
[3756] 3:14:54	and therefore they say that Jesus is
[3757] 3:14:59	really just a copy of that myth.
[3758] 3:15:03	This is classic sharpshooter fallacy
[3759] 3:15:07	and it's one of the p most persistent
[3760] 3:15:10	fallacies found in mythicism.
[3761] 3:15:14	Um
[3762] 3:15:15	now the funny thing is there are atheist
[3763] 3:15:18	historians that think this is complete
[3764] 3:15:21	bollocks.
[3765] 3:15:23	Um like um like Bart Airman. I mean,
[3766] 3:15:27	Bart Airman has said some nasty things
[3767] 3:15:30	about mythsists. I mean, he he thinks
[3768] 3:15:33	that mythsists are uh are out to lunch.
[3769] 3:15:38	So,
[3770] 3:15:41	um now I have not read the Christ before
[3771] 3:15:44	Jesus book. Um I don't intend to read
[3772] 3:15:48	it. I don't like mythicist garbage
[3773] 3:15:51	because it's it's it's always the same
[3774] 3:15:53	thing. It's always the sharpshooter
[3775] 3:15:54	fallacy. Um, so
[3776] 3:15:58	>> I already have explained it to you.
[3777] 3:16:01	>> You're out of the room. Yeah.
[3778] 3:16:04	So,
[3779] 3:16:07	so yeah, it's it's just one of those
[3780] 3:16:08	things that I think are um it's not
[3781] 3:16:11	worth anyone's real time to really
[3782] 3:16:14	engage because even if there were myths
[3783] 3:16:18	like Jesus and Paul prior to
[3784] 3:16:24	uh Jesus or Paul, it doesn't follow that
[3785] 3:16:27	Jesus and Paul were myth.
[3786] 3:16:30	So, so even then it's it's just it's
[3787] 3:16:33	it's a nonsequittor just doesn't follow.
[3788] 3:16:35	So that's that's the problem with the um
[3789] 3:16:38	sharpshooter fallacy is it just
[3790] 3:16:40	ultimately devolves into nonsequittor.
[3791] 3:16:43	So So anyway, I hope that helps. Thank
[3792] 3:16:47	you very much for the super chat. Very
[3793] 3:16:48	much appreciate it.
[3794] 3:17:15	Uh, Rich Adams uh asks, "I use your
[3795] 3:17:17	content, books, vids, articles in my
[3796] 3:17:20	writings and teachings. I want to make
[3797] 3:17:21	sure I don't come off as stealing.
[3798] 3:17:23	What's the best way to reference your
[3799] 3:17:25	comment?" Oh. Um, the best way to do it
[3800] 3:17:30	is to use a proper um uh get yourself
[3801] 3:17:36	tabian.
[3802] 3:17:38	Okay. Um and do a proper citation. Okay.
[3803] 3:17:42	This is how you do it. Um uh there was a
[3804] 3:17:46	a woman whose name uh it's a manual sty
[3805] 3:17:49	of style. Well, I can let me get you the
[3806] 3:17:51	exact name of this book cuz it is the
[3807] 3:17:55	Bible of citations.
[3808] 3:17:58	It's the Bible of citations. It's a It's
[3809] 3:18:01	a heck of a good resource. Okay. Heck of
[3810] 3:18:05	a good resource. Highly recommended.
[3811] 3:18:13	All right.
[3812] 3:18:15	And it is called
[3813] 3:18:18	Bring it up here. Soon
[3814] 3:18:21	as I could then come on up. Come on. The
[3815] 3:18:25	hamsters are running. Uh the author is
[3816] 3:18:28	Kate Tabian. T U R A B I A N. Um manual
[3817] 3:18:36	uh for writers of term papers, thesis
[3818] 3:18:38	and dissertations. Now I think it's
[3819] 3:18:40	right now in its eight edition. I could
[3820] 3:18:41	just pop up the image here. Um, window
[3821] 3:18:46	capture.
[3822] 3:18:51	See if I can find it here. There. Okay.
[3823] 3:18:58	All right. There we go.
[3824] 3:19:23	All right, there's the cover. Uh, Cake
[3825] 3:19:25	Tabian, a manual for writers of term
[3826] 3:19:28	papers, thesis, and dissertations. It
[3827] 3:19:30	comes in many editions. Uh, you don't
[3828] 3:19:33	have to get the latest one, but uh,
[3829] 3:19:36	anything sixth edition or better is is
[3830] 3:19:38	usually very good.
[3831] 3:19:40	Um
[3832] 3:19:43	the uh the
[3833] 3:19:47	the the beauty of this particular style
[3834] 3:19:51	manual is it tells you how to site
[3835] 3:19:55	practically anything.
[3836] 3:19:58	It tells you how to site books,
[3837] 3:20:00	magazines, journals, encyclopedias,
[3838] 3:20:04	plays, television shows, YouTube videos,
[3839] 3:20:08	um digital recordings,
[3840] 3:20:12	papers that are unpublished.
[3841] 3:20:14	There is nothing in this this manual,
[3842] 3:20:18	the citation manual that you cannot site
[3843] 3:20:23	with this. Okay? It's that thorough.
[3844] 3:20:28	Um, Tabian was the librarian at the
[3845] 3:20:32	University of Chicago
[3846] 3:20:34	and one of her jobs
[3847] 3:20:37	as um
[3848] 3:20:39	as um a librarian. She she didn't have a
[3849] 3:20:44	PhD herself, but she was the head
[3850] 3:20:47	librarian at the University of Chicago
[3851] 3:20:49	Library,
[3852] 3:20:51	>> which is why we don't think PhDs are
[3853] 3:20:54	>> But what she had to do, one of her jobs,
[3854] 3:20:56	she had to check every dissertation that
[3855] 3:21:00	came through the door and basically
[3856] 3:21:03	approve it for its citations.
[3857] 3:21:07	and she got so sick of sending stuff
[3858] 3:21:09	back
[3859] 3:21:11	that she made this manual.
[3860] 3:21:14	>> She's my human
[3861] 3:21:16	>> and she worked there for like 50 60
[3862] 3:21:18	years. I mean she she died in office
[3863] 3:21:22	essentially. Okay. Um
[3864] 3:21:28	so
[3865] 3:21:30	it is crazy
[3866] 3:21:33	how thorough this thing is. It is a
[3867] 3:21:36	must-have reference. Yeah. Um,
[3868] 3:21:40	mama says, "Wow." Okay. Reference must
[3869] 3:21:43	have. Yeah, it is. It is incredible.
[3870] 3:21:46	Um, it's much better than Endnote, all
[3871] 3:21:49	of that.
[3872] 3:21:52	Uh, Harry Stark goes, "Any thoughts on
[3873] 3:21:54	creating citations using Endnot?" It's
[3874] 3:21:56	too limited. It's way too limited.
[3875] 3:22:04	Now, if you're doing a lot of biblical
[3876] 3:22:06	literature, you also want the SPL
[3877] 3:22:08	handbook. Okay? But the two together,
[3878] 3:22:12	Terabian and the SPL handbook will cover
[3879] 3:22:16	99.999%
[3880] 3:22:19	of citations you will ever need.
[3881] 3:22:26	Mama says, "Dang, that's a tedious job.
[3882] 3:22:29	No wonder she wrote that book." Yeah.
[3883] 3:22:32	Yeah.
[3884] 3:22:33	Uh Slam says uh she died before the
[3885] 3:22:36	internet. Yeah, she did, but they just
[3886] 3:22:38	kept adding to it. So the site this this
[3887] 3:22:41	edition was what year is this edition?
[3888] 3:22:44	Sixth edition was um
[3889] 3:22:49	yeah, she died in 87. So actually she
[3890] 3:22:51	didn't die before the internet. Okay,
[3891] 3:22:53	the internet was around in 1987. I know
[3892] 3:22:56	I used it in ' 87.
[3893] 3:22:58	Uh but this was updated it last updated
[3894] 3:23:01	in 1996.
[3895] 3:23:04	Okay. So uh so she didn't die before the
[3896] 3:23:08	internet. Uh but already the the seeds
[3897] 3:23:12	were there for the um for the internet.
[3898] 3:23:17	So but even this sixth edition has stuff
[3899] 3:23:20	for sight sighting off the internet. So
[3900] 3:23:32	Okay. Internet 1987.
[3901] 3:23:35	Hold the phone.
[3902] 3:23:37	>> Jack Ray. Internet 1987. Hold the phone.
[3903] 3:23:41	Literally. In 1987,
[3904] 3:23:45	I had a what's it called now? Um a PPP
[3905] 3:23:49	link
[3906] 3:23:51	over a um over a 56k modem.
[3907] 3:23:56	Um, that was internet. Okay, that was
[3908] 3:24:00	internet.
[3909] 3:24:03	A PPP link in over a 56k modem in 1987
[3910] 3:24:08	was
[3911] 3:24:10	perfectly bonafideed internet. You could
[3912] 3:24:14	browse the web with that.
[3913] 3:24:17	Wasn't a lot of internet back then, but
[3914] 3:24:20	there was some
[3915] 3:24:26	Jack R. See the headset photo holding
[3916] 3:24:29	the phone. Hey, uh digital uh robotics
[3917] 3:24:32	had a great modem in and in and had
[3918] 3:24:34	several great modems in the late 80s,
[3919] 3:24:36	early 90s.
[3920] 3:24:42	So, I mean I mean yeah, okay, I was a
[3921] 3:24:44	little ahead of my time. I had a Linux
[3922] 3:24:46	box in 1987.
[3923] 3:24:48	Okay. I actually had Linux in ' 87.
[3924] 3:24:52	Um,
[3925] 3:24:54	and I did have a 56k modem.
[3926] 3:25:03	Spent my college fund on it, but hey, my
[3927] 3:25:05	college fund wasn't My parents had never
[3928] 3:25:08	added to my college fund, so um yeah,
[3929] 3:25:10	there wasn't much in there.
[3930] 3:25:16	Jackary goes, "I remember the ones that
[3931] 3:25:18	need the headset to be put in the modem
[3932] 3:25:20	cradle." I never used those ones. Um, by
[3933] 3:25:23	the time I got on the internet, it was
[3934] 3:25:24	already they were already My first modem
[3935] 3:25:27	was a 300 ba, 1200 baud switchable
[3936] 3:25:30	modem. And that was cool. I mean,
[3937] 3:25:33	frankly, the idea that you could
[3938] 3:25:35	download software without going to
[3939] 3:25:37	somebody's house with a pack of discets,
[3940] 3:25:40	that was that was cool.
[3941] 3:25:48	So, um yeah. Um
[3942] 3:25:51	yeah, you could there was there was
[3943] 3:25:53	internet out there if you knew how to
[3944] 3:25:56	set up the software to do it.
[3945] 3:26:01	If you slip or PPP, yeah, you you your
[3946] 3:26:05	computer was connected to the internet
[3947] 3:26:06	at that point. I mean, I um
[3948] 3:26:16	um you know, I had uh as I said, I had
[3949] 3:26:18	an early version of Linux. I had the 1.0
[3950] 3:26:21	0 version of Linux
[3951] 3:26:23	um running on a 486DX2
[3952] 3:26:27	with 16 megabytes of RAM
[3953] 3:26:30	and I used slip to connect to the
[3954] 3:26:33	internet an internet service provider
[3955] 3:26:36	and um I had a dumb terminal attached to
[3956] 3:26:40	it ultimately so two people could use my
[3957] 3:26:45	one computer at the same time was pretty
[3958] 3:26:48	awesome actually.
[3959] 3:26:53	So,
[3960] 3:26:58	um, Jack Race, so DX2, so 1993. So,
[3961] 3:27:02	yeah, that was, um, that was before 93.
[3962] 3:27:07	Um, no, that was before 93. It was, um,
[3963] 3:27:11	I think that was in 91. Maybe 91 or 90.
[3964] 3:27:17	90. I can't remember. Uh I started
[3965] 3:27:21	college in 88
[3966] 3:27:24	and then got an upgrade on my computer
[3967] 3:27:27	in um
[3968] 3:27:30	in 91. So
[3969] 3:27:34	yeah, something like that.
[3970] 3:27:36	>> Jack did a mod chip DX2 upgrade.
[3971] 3:27:42	>> Jack Ray, I did a mod chip DX2 upgrade
[3972] 3:27:44	in 1993. Well, the TX2s were good chips.
[3973] 3:27:48	They were good chips. And the fact is
[3974] 3:27:49	that they could run Linux, I mean, it
[3975] 3:27:52	was awesome. It's awesome.
[3976] 3:27:57	Um, and an operating system that
[3977] 3:27:59	actually did real multitasking,
[3978] 3:28:03	you know, compared to Windows 3.1 or
[3979] 3:28:06	3.1. Yeah, it was good stuff. It's
[3980] 3:28:09	really good stuff.
[3981] 3:28:12	All right, let's move on. Next question
[3982] 3:28:14	here.
[3983] 3:28:17	Uh AJ Higgins for $2. Thank you for the
[3984] 3:28:19	super chat. Your preferred book binding
[3985] 3:28:22	style.
[3986] 3:28:25	Um
[3987] 3:28:26	my preferred bookbinding style. I don't
[3988] 3:28:29	understand the question. AJ, um I mean
[3989] 3:28:32	hard cover.
[3990] 3:28:35	I mean I like hard covers. I think
[3991] 3:28:36	they're cool.
[3992] 3:28:38	Um you know you know you know um
[3993] 3:28:44	like that. Yeah.
[3994] 3:28:48	Yeah. Uh dust jackets, you know.
[3995] 3:28:57	>> Yeah. You get art on the inside with it.
[3996] 3:28:59	Yeah. So
[3997] 3:29:02	um book binding styles are not exactly
[3998] 3:29:05	um
[3999] 3:29:07	and
[4000] 3:29:08	>> sewn and glued. Yeah.
[4001] 3:29:11	Well, I think these ones are actually
[4002] 3:29:15	just glued, but um
[4003] 3:29:20	I would prefer sewed and glue myself,
[4004] 3:29:21	but it's hard to find
[4005] 3:29:24	um publishers, just in time publishers
[4006] 3:29:27	anymore that will do sew and glue.
[4007] 3:29:35	Um even say um what's it called now? Um
[4008] 3:29:40	trad publishers don't do it anymore.
[4009] 3:29:43	Trad publishers don't sew many books
[4010] 3:29:46	together anymore.
[4011] 3:29:48	And some of it
[4012] 3:29:51	is because the cost.
[4013] 3:29:54	It's become too expensive to sew and
[4014] 3:29:58	glue. Um let me see if my Ark of the
[4015] 3:30:01	Covenant one it's sewed and glued.
[4016] 3:30:07	So
[4017] 3:30:09	I know um Ingram Spark just does um
[4018] 3:30:13	glued
[4019] 3:30:14	and most book publishers are using
[4020] 3:30:16	Ingram Spark these days.
[4021] 3:30:20	Okay. My Ark of the Covenant one is sewn
[4022] 3:30:22	and glued. So you can see the sewing at
[4023] 3:30:25	the top there. Okay. So this one is this
[4024] 3:30:30	one's sewn and glued.
[4025] 3:30:32	>> That's a nice combination. Yeah, that's
[4026] 3:30:34	a nice combination, but that's pretty
[4027] 3:30:36	rare these days. Yeah,
[4028] 3:30:37	>> because it's very expensive.
[4029] 3:30:40	U my hard covers are just glued. They're
[4030] 3:30:44	not sewn.
[4031] 3:30:47	But then again, too, um most aren't
[4032] 3:30:51	these days.
[4033] 3:30:53	So, I prefer sewn and glued myself, but
[4034] 3:30:56	can't it's hard to get. Really hard to
[4035] 3:30:58	get and it's expensive to get.
[4036] 3:31:00	>> Yeah. Mama said, "Yeah, but we're
[4037] 3:31:02	talking preferred." So, yeah, preferred.
[4038] 3:31:07	>> Yeah. Mama says, "Yeah, but we're
[4039] 3:31:08	talking about preferred." Yeah. Okay. If
[4040] 3:31:11	it comes down to preferred, yeah,
[4041] 3:31:12	stitched definitely, you know, stitched
[4042] 3:31:15	binding
[4043] 3:31:20	glued
[4044] 3:31:22	cover
[4045] 3:31:25	if you read them frequently
[4046] 3:31:28	will follow. Uh, Andrew Graham, glues do
[4047] 3:31:32	the splits. Actually, there's a way to
[4048] 3:31:34	repair that.
[4049] 3:31:37	I found out
[4050] 3:31:40	um,
[4051] 3:31:41	use a couple boards with a clamp and a
[4052] 3:31:44	heat gun.
[4053] 3:31:46	You can actually cuz it's it's it's
[4054] 3:31:48	thermoglue.
[4055] 3:31:51	>> Book binding. Book binding. It has. You
[4056] 3:31:54	could even, you know, how that that
[4057] 3:31:55	annoying thing happens where like the
[4058] 3:31:56	binding will arc, will bow on you and it
[4059] 3:31:59	looks awful.
[4060] 3:32:01	You can actually fix that
[4061] 3:32:05	with a heat gun and a couple of um
[4062] 3:32:09	boards
[4063] 3:32:11	>> and a clamp video or special.
[4064] 3:32:14	>> Yeah. So, you don't have to settle for
[4065] 3:32:17	for the splits, you know. They um they
[4066] 3:32:20	can books book bindings can be repaired
[4067] 3:32:24	fairly easily.
[4068] 3:32:28	>> That makes sense.
[4069] 3:32:28	>> Yeah.
[4070] 3:32:29	>> Haven't thought about it, but that makes
[4071] 3:32:30	sense.
[4072] 3:32:31	>> Yeah. And it only it doesn't even take
[4073] 3:32:32	that long to do. So
[4074] 3:32:37	>> you can cut bread with a chainsaw
[4075] 3:32:39	doesn't mean you should.
[4076] 3:32:41	>> Smiley says you can cut bread with a
[4077] 3:32:44	chainsaw doesn't mean it you should.
[4078] 3:32:51	Okay. But but you're not damaging a book
[4079] 3:32:54	with a heat gun. Come on. You're just
[4080] 3:32:58	softening the glue. That's all you're
[4081] 3:33:01	doing.
[4082] 3:33:03	Okay.
[4083] 3:33:05	Um, so yeah, I mean I Yeah, I'd prefer
[4084] 3:33:08	stitched and and glued like everyone
[4085] 3:33:09	else does, but you know, real expensive
[4086] 3:33:12	and hard to get these days.
[4087] 3:33:14	You pretty much have to if you're if
[4088] 3:33:16	you're doing indie publishing, you
[4089] 3:33:17	pretty much have to do a boutique
[4090] 3:33:19	publishing and pass that on to the
[4091] 3:33:21	consumer.
[4092] 3:33:22	And I'd rather not do that.
[4093] 3:33:26	Okay.
[4094] 3:33:37	Next one.
[4095] 3:33:55	AJ Hagen, composer. Why are books like 1
[4096] 3:33:57	and 2 Samuel attached to the name when
[4097] 3:33:59	it's clear the author probably pulled
[4098] 3:34:01	from any sources? Uh because um
[4099] 3:34:06	uh Samuel was sort of the star of the of
[4100] 3:34:08	the book. Okay. No one thinks that first
[4101] 3:34:11	and se second Samuel were written by
[4102] 3:34:13	Samuel. No one thinks that
[4103] 3:34:15	and the book doesn't claim that either.
[4104] 3:34:18	What the book is about is Samuel.
[4105] 3:34:21	>> When you're a lay person in the pews,
[4106] 3:34:24	you think it is.
[4107] 3:34:26	>> Well, some people do think that
[4108] 3:34:27	probably, but
[4109] 3:34:29	but um nobody in the know thinks that 1
[4110] 3:34:33	and 2 Samuel because we don't know who
[4111] 3:34:34	the name of it who who wrote it.
[4112] 3:34:38	Okay.
[4113] 3:34:40	So, you do have to call the book
[4114] 3:34:43	something.
[4115] 3:34:44	So,
[4116] 3:34:46	you could go, I guess, call it just the
[4117] 3:34:48	book.
[4118] 3:34:50	Here's the book in the book of books.
[4119] 3:34:56	Or you could call it Samuel
[4120] 3:34:57	>> numbered yet.
[4121] 3:34:58	>> Yeah, they weren't numbered yet.
[4122] 3:35:00	>> They weren't book, you know, 12 of 69.
[4123] 3:35:03	>> A book called something.
[4124] 3:35:07	Yeah, exactly.
[4125] 3:35:10	Yeah. So, it's
[4126] 3:35:13	um it's clear. Yeah, he pulled it from
[4127] 3:35:15	many sources. Uh I don't think anyone
[4128] 3:35:17	really refutes that. Um
[4129] 3:35:22	it's but it's it's the bulk of it does
[4130] 3:35:26	involve Samuel in some way. So, that's
[4131] 3:35:28	why.
[4132] 3:35:32	Mama says, "I doubt the book of Ruth was
[4133] 3:35:34	written by Ruth." Yeah, exactly. But
[4134] 3:35:36	it's named after her because she's the
[4135] 3:35:38	subject matter. Yeah.
[4136] 3:35:40	Check Ray. Something something something
[4137] 3:35:42	Samuel
[4138] 3:35:49	Andrew Graham. A book called nothing.
[4139] 3:35:51	Laugh out loud.
[4140] 3:35:54	A book called multiple sources.
[4141] 3:36:00	Just doesn't have the same ring as
[4142] 3:36:02	Samuel. Just saying. Various authors
[4143] 3:36:05	write about Samuel.
[4144] 3:36:07	>> Various raw authors write about Samuel.
[4145] 3:36:10	>> That's really wrong.
[4146] 3:36:12	>> Doesn't roll off the tongue, does it?
[4147] 3:36:19	>> We are getting punchy.
[4148] 3:36:21	>> Yeah, we are getting punchy because it's
[4149] 3:36:23	like almost midnight.
[4150] 3:36:27	Okay.
[4151] 3:36:31	Still
[4152] 3:36:31	>> I think
[4153] 3:36:34	Hey, I'm I'm already thinking about
[4154] 3:36:36	after after uh stream snack at this
[4155] 3:36:38	point.
[4156] 3:36:40	I'm starting to think a hot dog.
[4157] 3:36:45	All right, going to thank Jack Ray again
[4158] 3:36:47	for another five ancient Egypt in the
[4159] 3:36:49	Bible memberships. Thank you so very
[4160] 3:36:50	much for your support of the channel. We
[4161] 3:36:52	really, really appreciate it. So, uh
[4162] 3:36:55	lots of opportunity to thank uh uh uh
[4163] 3:36:59	Jack tonight. So, that's awesome.
[4164] 3:37:15	Jack Ray goes, "This stream is going to
[4165] 3:37:17	be fun to par funny to parse with AI."
[4166] 3:37:20	I'm sure it will be.
[4167] 3:37:23	Yeah, we will actually we will uh start
[4168] 3:37:26	promoting the uh your your work next
[4169] 3:37:29	week. So, that's when we're going to
[4170] 3:37:30	start doing it. So, thank you so very
[4171] 3:37:32	much for doing that. It's solved a
[4172] 3:37:34	problem that's been with us for a long
[4173] 3:37:36	time. So, we really appreciate it.
[4174] 3:37:47	Uh, I want to thank Smiley Bon Bon for a
[4175] 3:37:49	$2 Canadian super sticker. Thank you so
[4176] 3:37:52	very much. Thank you for supporting the
[4177] 3:37:54	channel and glad you could be here
[4178] 3:37:55	tonight. It's nice to have you here.
[4179] 3:38:11	Yeah.
[4180] 3:38:38	Okay. Uh, we got a super chat here from
[4181] 3:38:40	Smiley Bon Bon for $5 Canadian. Thank
[4182] 3:38:42	you for the super chat.
[4183] 3:38:44	Why were biblical authors so against
[4184] 3:38:47	astrology but later Jews it made a
[4185] 3:38:50	resurgence? It keeps resurging and
[4186] 3:38:52	waning in Jewish history. What's the
[4187] 3:38:54	pattern? Um the pattern here is
[4188] 3:38:59	divination.
[4189] 3:39:00	Okay.
[4190] 3:39:03	Um astrology is one of those weird
[4191] 3:39:06	things that sort of flipflops
[4192] 3:39:11	uh between being viewed as divination
[4193] 3:39:16	versus being viewed as a science.
[4194] 3:39:19	And I use that term science incredibly
[4195] 3:39:22	loosely. Okay.
[4196] 3:39:25	Um
[4197] 3:39:27	there is this idea that floats around in
[4198] 3:39:30	history
[4199] 3:39:32	that
[4200] 3:39:34	astrology is
[4201] 3:39:36	mechanically determines the lives of
[4202] 3:39:39	people. Okay?
[4203] 3:39:42	So you're not predicting people's future
