[0] 0:00	[Music] foreign
[1331] 2:31:03	and let me just do see if I can do a quick look at that because that one I'm
[1332] 2:31:08	not sure of
[1333] 2:31:17	ah okay Jews in India
[1334] 2:31:23	okay
[1335] 2:31:29	as far as I'm concerned most as far as I know most text critical work has not
[1336] 2:31:35	involved this this is these sets of texts
[1337] 2:31:50	yeah so it's this is after looks like the community because I'm look I'm I'm learning this for the first time here so
[1338] 2:31:58	it sounds like that Community was set up after [Music] say the destruction of the temple in 70
[1339] 2:32:07	A.D so I am not really sure about what their
[1340] 2:32:12	texts are and uh what use what rather
[1341] 2:32:18	using though I can't comment any more on that but from what I know most text critics
[1342] 2:32:25	have not used these texts okay uh commonly
[1343] 2:32:32	right spell I think my question was missed uh if it was a super chat we'll go back and find it
[1344] 2:32:38	you see Bryce Bell rice Bell
[1345] 2:32:49	no I don't see a Bryce spell was it a Super Chat
[1346] 2:32:57	uh if it was a regular question we're going to go back and take a look anyway so don't worry about that okay we'll
[1347] 2:33:04	I don't think yeah I don't think we had a super chat from Bryce Bell okay uh sorry about that uh one two three four
[1348] 2:33:09	five Sushi uh we just want to make sure we don't miss anybody but yeah as far as I know nobody in that
[1349] 2:33:17	uh I don't know what the texts are in that community but I don't think anyone at the moment
[1350] 2:33:23	is using that Torah in text critical work now text critical work can use a
[1351] 2:33:29	variety of say non-hebrew sources I mean we use the Septuagint we often use
[1352] 2:33:35	Aramaic targum to for text critical work
[1353] 2:33:40	um we even find something like occasionally Georgian texts because of their Antiquity being used in text critical
[1354] 2:33:48	work so it would not be uncommon for a text critic to you say
[1355] 2:33:55	a translation of a of a Torah or a New Testament text from a different
[1356] 2:34:01	language that's that's pretty common but I'm just not I've not heard of this
[1357] 2:34:07	particular community's text being used so
[1358] 2:34:12	as far as I know they have not been studied for on the basis of text criticism
[1359] 2:34:18	that's not to say that they can't be um in fact if there if they got an uh
[1360] 2:34:24	really an Antiquated text that could actually be an incredibly good opportunity for a text critic to
[1361] 2:34:31	basically you know do some really Innovative work
[1362] 2:34:37	so I think if someone were to pick up this ball and find that they had a text
[1363] 2:34:42	that goes back to an antiquity that would be a great text critical
[1364] 2:34:47	opportunity to study so as far as I know no it hasn't but you know at the same time too it
[1365] 2:34:55	because it hasn't that presents an opportunity as well so thank you very much the Super Chat very very much
[1366] 2:35:00	appreciated
[1367] 2:35:28	um
[1368] 2:35:43	go into the onion ring stuff at the moment laughs
[1369] 2:35:52	ah came a leopard for two dollars okay thank you very much for the Super Chat created death
[1370] 2:35:59	uh death is the result of sin
[1371] 2:36:04	uh this is what you find in uh Genesis two and three where
[1372] 2:36:11	essentially you have a proliferation of death now we have to understand that the biblical definition of death is
[1373] 2:36:17	separation okay when Adam and Eve eat from the fruit of
[1374] 2:36:25	the tree of the knowledge of Good and Evil they experience death now they don't die
[1375] 2:36:30	immediately but they are experiencing death all over
[1376] 2:36:35	the place they're experiencing separation from God
[1377] 2:36:41	they're experiencing separation from each other there's now Strife between man and woman
[1378] 2:36:50	there's going to be separation from with their offspring they're not going to get along with their kids
[1379] 2:36:56	they're experiencing separation from the environment the Earth is going to fight
[1380] 2:37:02	them for crops and the Earth is going to withhold its its nutrition
[1381] 2:37:08	there's going to be psychological separation mankind is going to be a
[1382] 2:37:14	tormented being you know Soul and Spirit are going to be at odds with each other
[1383] 2:37:20	you know this is death and you know when the body itself
[1384] 2:37:26	finally dies it's the spirit is going to be separated from the body
[1385] 2:37:32	all that proliferation of death came about as a result of sin
[1386] 2:37:38	so if you do it a Who it would be mankind that's who invented death that's who
[1387] 2:37:45	created death it wasn't intended to be that way
[1388] 2:37:51	but that's the result of Mankind's choice
[1389] 2:37:57	so it didn't have to be that way but that was the re inevitable result of the
[1390] 2:38:04	decisions that our forebears made so that's who created it
[1391] 2:38:11	and it's the result of of our disobedience is separation
[1392] 2:38:19	separation of the as I say depth is just a kind of separation
[1393] 2:38:26	so anyway thank you very much to the Super Chat very much appreciate and I hope that uh provides you an answer
[1394] 2:38:38	okay we got another one here from uh dafa rafaeli for
[1395] 2:38:43	35 000 Indonesia rupiah thank you very much for the Super Chat question below with a
[1396] 2:38:49	Q okay
[1397] 2:38:55	uh in The Exodus story why Scholars reject 2 million Jews in Exodus and
[1398] 2:39:01	translate elf as Clan not 600 000 men whereas tax that impose the 20-year up
[1399] 2:39:09	results equal around 600 000 men okay
[1400] 2:39:14	now this is a very very interesting set of texts here
[1401] 2:39:19	now there's a lot of reasons why they reject the two million Jews uh Israelites they're really not Jews yet
[1402] 2:39:25	they're Israelites in the Exodus uh first of all the two million is is a
[1403] 2:39:33	theological interpretation it basically the text talks about 600
[1404] 2:39:38	000 gibber which have basically heroes are fighting men
[1405] 2:39:44	now the 600 000 fighting men
[1406] 2:39:49	is basically those age 20 to 60. and
[1407] 2:39:55	that is it theologians then take took that and said oh there had to be an equal
[1408] 2:40:01	number of women okay so you got 1.2 million there
[1409] 2:40:06	plus another factor for those who are children and those over the age of 60.
[1410] 2:40:12	and from that they extrapolate about 2 million okay two to three million okay
[1411] 2:40:18	but this would have been much much more the entire population of Egypt so that would have been resulted in one
[1412] 2:40:27	heck of an uprising if those were all that was your slave population having a
[1413] 2:40:33	slave population many times larger than your
[1414] 2:40:39	native population you know they could have just taken over there's but there's other reasons too
[1415] 2:40:46	which is it would have been a logistical nightmare to move people during the Exodus
[1416] 2:40:51	the amount of food you would have made it would have been just I mean if you're if you're trying to feed 2 million
[1417] 2:40:57	people every day that's a lot of food
[1418] 2:41:03	a lot of food more than basically Egypt could produce
[1419] 2:41:11	at least at the time there also was the fact that this places
[1420] 2:41:17	where the Israelites lived in Egypt archeology has shown that the largest of
[1421] 2:41:23	those centers was probably around 50 000 people so we're probably talking no more than
[1422] 2:41:30	roughly in the low hundred thousands total
[1423] 2:41:36	the second thing the other thing is to that um
[1424] 2:41:42	we do have potentials for alternate translations now
[1425] 2:41:47	I'm not a huge fan of elf being used in this way
[1426] 2:41:53	I think as I study this text more and more I am more getting the impression here
[1427] 2:42:01	that what we're talking about is a genre of
[1428] 2:42:07	of literature here basically a military genre
[1429] 2:42:13	where we're not talking about literal numbers we're talking about like in in one of
[1430] 2:42:21	the things we find in military genres in the ancient near East is there is an inflated number
[1431] 2:42:30	intentionally inflated we don't know exactly why they did this for military
[1432] 2:42:37	uh in the military genre but they did
[1433] 2:42:42	we see it all over the place in military genre uh we see this in say the battles of
[1434] 2:42:50	Alexander the Great where he's fighting two million Persians as thermal pla they're fighting two million Persians
[1435] 2:42:58	the numbers of Pharaoh's Army are vastly inflated you know there's
[1436] 2:43:04	in military annals you do see the numbers of soldiers being inflated
[1437] 2:43:11	we don't know why that is but it does seem to be what's going on
[1438] 2:43:17	so I think that's actually uh the genre consideration here is probably the best explanation I've heard us so far
[1439] 2:43:25	why six 600 000 give more but not two million people
[1440] 2:43:35	so in that respect then when you're talking about here say
[1441] 2:43:41	the census it's not trying to give you a exact number of people
[1442] 2:43:47	what it's trying to give you here is an inflated sense of the number of fighting
[1443] 2:43:54	men again inflated we don't know why but it
[1444] 2:43:59	is consistent with the genre so we I think that's probably the best
[1445] 2:44:06	explanation we have here and the other thing is that the Becca the tax imposed on 20 year olds enough
[1446] 2:44:13	we have to also remember that did not just apply to men applied to women too
[1447] 2:44:21	okay so if you're going to use this argument to affirm the 600 000 Gabor you've got
[1448] 2:44:29	to keep in mind that it's going to apply to women also
[1449] 2:44:34	the Becca is a is a tax it's a head tax that apply to any
[1450] 2:44:41	person 20 year old and up men and women alike
[1451] 2:44:47	and it applied regardless of age that's the other thing too
[1452] 2:44:53	is this applies the Becca is everybody from
[1453] 2:45:00	age 20 all the way up to your Elder most
[1454] 2:45:05	elder your great great grandma who's 105. okay
[1455] 2:45:11	she's gotta pay it too so you know that's going to that's going
[1456] 2:45:18	to affect this that's going to affect this so you know before you sort of say okay
[1457] 2:45:26	this is the proof of say the two million Jews or Israelites in in of The Exodus
[1458] 2:45:31	you're gonna have to you're gonna have to seriously redo your counts if you're
[1459] 2:45:38	going to say that this is the 600 000 men because it there's no cut off for the backup
[1460] 2:45:45	there's no cut off it applies to 80 year olds whereas that that fighting force is
[1461] 2:45:51	it has a cut off it it's 20 to 60. and it applies only to men
[1462] 2:45:59	so the two are not synonymous measures they're not equal measures they're different measures if anything
[1463] 2:46:06	the Becca is going to show that there's actually a lot less people going out
[1464] 2:46:14	to to actually fight than is being recorded in say the census
[1465] 2:46:21	oh you're gonna have to you're also have to keep in mind that other in other places with text too it
[1466] 2:46:29	records certain things about the nation of Israel that does seem to indicate
[1467] 2:46:36	that there were a lot lot less than 2 million people
[1468] 2:46:41	for example there's a place in the Book of Judges where it calls Israel the smallest of the eight nations of Canaan
[1469] 2:46:50	well Kanan was a very depopulated uh land at that point
[1470] 2:46:56	so we are going to have to reconcile this with the fact that that Israel is
[1471] 2:47:03	coming into the land of Canaan with less people than its neighbors
[1472] 2:47:13	yes but that's a miracle of God
[1473] 2:47:19	so anyway I hope that answers the question I think I think the best explanation for
[1474] 2:47:26	this is genre that's what I think honestly uh I I think the clan Translating that
[1475] 2:47:33	as Clan is problematic uh because you also have hundreds and 50s in there as well and that's
[1476] 2:47:39	you know once you start doing that as Clans and you know maybe okay you could you could do Clans as elf you could do
[1477] 2:47:46	hundreds maybe clades but once you start getting into 50s Ah that's you're
[1478] 2:47:53	stretching it at that point you're stretching that interpretation very very thin at that point I think I'm much better as I say a much
[1479] 2:47:59	better explanation of this is just genre it's a military genre they inflate the numbers in the military genres we don't
[1480] 2:48:05	know why it scared the bad guys well scare the bad guys yeah sure that's probably the
[1481] 2:48:10	best best explanation actually so anyway thank you very much
[1482] 2:48:18	responses yeah to scare the bad guy yeah you say we have 10 000 people instead of
[1483] 2:48:24	yeah it's ten guys and Grandpa yeah probably just scare the bad guys all
[1484] 2:48:30	right so anyway yeah I'm fail to do it makes you look impressive yeah probably that's probably it right there
[1485] 2:48:37	so anyway thank you very much the Super Chat very very much appreciate it
[1486] 2:48:47	okay uh another one here from uh daffa
[1487] 2:48:53	rafaeli for 35 000 uh Indonesia rupiah thank you very much for the Super Chat
[1488] 2:49:01	and he asks corruption in the Septuagint and again what do you mean by corruption are the
[1489] 2:49:08	mistakes yes are there any Old Testament forgeries we call those pseudopigrapha yes there are
[1490] 2:49:15	Old Testament forgeries a scholar said at least there are
[1491] 2:49:21	forgeries in Deuteronomy and Daniel do you agree no I do not agree I do think there are multiple text uh
[1492] 2:49:29	sources uh in the Deuteronomy I think say for example these certain versions of
[1493] 2:49:35	supplementary hypothesis are probably correct as far as Deuteronomy Daniel less so I'm less convinced that this is
[1494] 2:49:43	true of Daniel uh the reason why Scholars will say this of Daniel is because of the prophecies
[1495] 2:49:51	and the idea that you know you modern modern scholarship is not comfortable with the idea of prophecies that come
[1496] 2:49:57	true so makes it hard to be yeah it makes it
[1497] 2:50:04	hard to be an atheist when you have prophecies coming true so yeah I've got I've got some some
[1498] 2:50:11	issues there with with I think there's a there's much better ways to explain it other than say
[1499] 2:50:17	uh Forge reason Daniel I mean recontextualization is probably
[1500] 2:50:22	even a better explanation to be honest than Fortress even if you were an atheist so I don't even I don't think that's
[1501] 2:50:27	even a good explanation if you're an atheist I think a much better explanation in the
[1502] 2:50:32	case of Daniel's just recontextualization
[1503] 2:50:38	so even if you were to take a materialistic point of view I think the idea of forgeries in Daniel
[1504] 2:50:44	is just the poorest explanation
[1505] 2:50:50	uh as far as Deuteronomy goes I don't think there's any problem with the idea that there were multiple
[1506] 2:50:55	sources to Deuteronomy that were say collected you know supplemented over time to Deuteronomy I don't have any
[1507] 2:51:02	problems with that so as far as being are there any historical
[1508] 2:51:10	errors in the Old Testament well there's copy stairs
[1509] 2:51:15	but historical errors not so much at least I've not found many of them
[1510] 2:51:23	um there are some ones that are debatable but there's also explanations for those
[1511] 2:51:30	as well if you have an explanation for them then it's really really difficult at that
[1512] 2:51:35	point to say that they are at least with absolute certainty that there are historical errors
[1513] 2:51:41	so that's sort of my view on this is I think that the Old Testament is largely
[1514] 2:51:46	historical I think there's some that are say borderline cases basically
[1515] 2:51:54	you know what do you mean by certain prophecies
[1516] 2:52:00	uh I have seen some incredibly bad argumentation to say attack the historicity of the Old
[1517] 2:52:08	Testament but I also don't think a lot of that that argumentation
[1518] 2:52:13	um holds well under sound scrutiny
[1519] 2:52:18	so anyway I hope that answers your questions thank you very much for the Super Chat very very much appreciated
[1520] 2:52:28	okay
[1521] 2:52:45	I did not I'm not even there yet
[1522] 2:53:05	still trying to work my way through here
[1523] 2:53:12	I think I'm at the end and then it all sudden Scrolls up some more
[1524] 2:53:25	and I thought I had Jax earlier than this
[1525] 2:53:31	I passed by Jax
[1526] 2:53:43	all right I need to find Jax
[1527] 2:53:49	do you have any idea where Jax is
[1528] 2:53:58	um
[1529] 2:54:04	unfortunately I cannot see can I search probably not
[1530] 2:54:09	see if I can find it here fine
[1531] 2:54:18	I only goes up I'm a leopard and
[1532] 2:54:24	most
[1533] 2:54:33	ly this question in the name
[1534] 2:54:40	no he didn't because I don't think he did check my
[1535] 2:54:45	email here um
[1536] 2:54:51	just a second I need to find Jack Rays here
[1537] 2:54:57	um maybe but I just need to find it
[1538] 2:55:09	hmm no it's not in my email
[1539] 2:55:15	I know he made a contribution so I need to find it so let me start again and I will
[1540] 2:55:24	here
[1541] 2:55:41	foreign
[1542] 2:56:01	I'm just looking for Jack Rays here because he gave us a very very generous
[1543] 2:56:07	Super Chat okay I see some jack right here
[1544] 2:56:16	okay uh Jack races please ask Dr folk check's
[1545] 2:56:22	PayPal email for a super equivalent sponsoring a live chat awesome thank you very much that was a very very generous
[1546] 2:56:28	Super Chat very much appreciate that uh super chats like that really help us and
[1547] 2:56:34	keep it going and he contributed a hundred dollars and thank you very much that's very very generous Super Chat and
[1548] 2:56:41	we really really appreciate that okay so let's find uh sponsoring a live
[1549] 2:56:48	chat who are we going to sponsor who do we select
[1550] 2:56:59	see if I can find a question here
[1551] 2:57:11	um
[1552] 2:57:36	steer I am looking for a Super non-super Chat to sponsor here
[1553] 2:57:44	I don't see any at the end so I'm gonna go to the beginning and go back up to the top then
[1554] 2:58:05	okay foreign we tend to get more non-super
[1555] 2:58:10	Jets at the beginning and at the end so
[1556] 2:58:18	all right
[1557] 2:58:26	uh
[1558] 2:58:45	let's see here
[1559] 2:58:51	acryless I have not see I've not seen that let's
[1560] 2:58:58	see um I will take this this won't be this
[1561] 2:59:05	uh sponsored one but I want to answer this one quickly Super Jam asks
[1562] 2:59:14	have you ever been exposed or examined the claims of the cometic community uh
[1563] 2:59:19	depends what you mean by comedic there is a kemetic Orthodox Community which is
[1564] 2:59:25	essentially a revivalist religious Egyptian religion and then there's the What's called the conscious Community
[1565] 2:59:31	which is another kind of of revivalist uh more along the lines of
[1566] 2:59:37	African-American uh version of say Egyptian religion
[1567] 2:59:45	um I have I have examined both claims I've examined both communities
[1568] 2:59:50	um but they're very different they're very different so um I've been asked to do a lot more on the
[1569] 2:59:55	conscious Community though uh than say the kemetic Orthodox community so that's
[1570] 3:00:01	that's those are the those are that's what I've examined but that's not gonna be our sponsored Super Chat I just wanted to answer that one
[1571] 3:00:17	so let's find let's start taking on super jets anyway so the next step is going to be the one that's gets
[1572] 3:00:24	sponsored by Jack Ray but I'm gonna find one here
[1573] 3:00:50	number two yeah they're very chatty today they're not so much questiony
[1574] 3:00:56	[Laughter]
[1575] 3:01:04	oh I don't want to touch that one though
[1576] 3:01:14	there's some spicy stuff in here
[1577] 3:01:20	well somebody is asking me if I have a position on the documented Eucharistic
[1578] 3:01:26	miracles oh that one yes
[1579] 3:01:32	actually I will take that one [Music] that's this responsible I'm gonna do
[1580] 3:01:38	this one okay Harry Stark asks does David have a position on the
[1581] 3:01:43	documented Eucharistic Miracles um I do actually have a position on the
[1582] 3:01:49	document of Eucharistic miracles which is some are valid some are not
[1583] 3:01:56	essentially uh I'm gonna take every sort of Miracle on a case-by-case basis
[1584] 3:02:03	um but I also think that say Eucharistic Miracles are an extension of say healing
[1585] 3:02:10	the healing Miracles that we do find in say the spiritual gifts uh given to the church
[1586] 3:02:16	do I think these Miracles are exclusive to the Eucharist no
[1587] 3:02:25	no I also think that some are very poorly
[1588] 3:02:32	documented I wouldn't give them much Credence some
[1589] 3:02:38	of these but at the same time too there are some
[1590] 3:02:44	that are probably legit though but as I say I don't think this
[1591] 3:02:49	is something that say exclusive to the Eucharist
[1592] 3:02:55	there are there are people who have experienced Miracles under a variety of
[1593] 3:03:01	various circumstances so again my my point of view on this is
[1594] 3:03:09	that that sometimes is yes sometimes it's no it's going to depend on what's being
[1595] 3:03:16	documented what the what the miracle manifestation is how it's being manifest
[1596] 3:03:21	who are the witnesses what's the evidence and I'm
[1597] 3:03:27	for evidentialist so for any any Miracle claim I want to see some evidence
[1598] 3:03:33	and and this is this is not you know this is not um unusual anyway this is this shouldn't
[1599] 3:03:40	be you know a showstopper you know frankly when when the Vatican decides to
[1600] 3:03:46	canonize a saint they look for evidence they look for evidence of Miracles and
[1601] 3:03:52	and what are the claims and the evidence for those Miracles they investigate
[1602] 3:03:58	those miracles on the basis of its evidence
[1603] 3:04:04	so you know you know if if the Vatican is doing it for the canonization of saints you know
[1604] 3:04:11	it's a legitimate practice to investigate the evidence for miracles
[1605] 3:04:17	I don't think that's a problem so when I when I do approach say the
[1606] 3:04:23	documentation of Eucharistic miracles some I think are
[1607] 3:04:29	are you know bona fide some are not so it's going to depend on the
[1608] 3:04:36	case-by-case basis so that's my position on this is
[1609] 3:04:42	sometimes but again not a lot of these Miracles
[1610] 3:04:48	are not would be I would say not exclusive to the practice of the Eucharist
[1611] 3:04:56	many of the phenomena that we do see in Eucharistic miracles do manifest in
[1612] 3:05:02	other places so that I think is also very telling
[1613] 3:05:10	it's a general manifestation of the Christian church not something that is
[1614] 3:05:16	specific to the Eucharist the Eucharist can be a point of faith
[1615] 3:05:24	a point of healing basically where faith and practice
[1616] 3:05:29	intersect because we faith and practice are intersecting at the Eucharist
[1617] 3:05:36	it can be a point where Miracles can take place and often do
[1618] 3:05:44	but other intersections of faith and practice can
[1619] 3:05:49	also result in the appearance of Miracles
[1620] 3:05:57	so that's where I would that's that's my position on this is when you do have that faith and
[1621] 3:06:04	practice intersecting the chance of say a Divine manifestation through a miracle
[1622] 3:06:09	is increased so with that said
[1623] 3:06:15	thank you very much for that Super Chat I want to thank Jack Ray for that Super
[1624] 3:06:20	Chat uh he sponsored it and uh this is uh
[1625] 3:06:25	this is the question that we selected for this and I hope that provided a balanced
[1626] 3:06:31	answer to to you know the supposed documented Eucharistic miracles
[1627] 3:06:38	sometimes yes sometimes no depends on the evidence and you're going to find
[1628] 3:06:44	more find this where faith and practice intersect so anyway thank you very much for the Super Chat uh Jack Ray and thank you
[1629] 3:06:51	Harry Stark for a great question all right now we're gonna go into some
[1630] 3:06:57	non-super chats and then we're gonna call it a night Christ bounces
[1631] 3:07:04	okay I did not see Bryce Bell's question
[1632] 3:07:12	okay all right uh how much how much did he contribute do you know
[1633] 3:07:21	okay well assuming that Bryce Bell uh has has given a super chat here we will
[1634] 3:07:26	definitely take his question um okay I see it okay
[1635] 3:07:33	okay if we missed a Super Chat I apologize for that I did not see a super chat here
[1636] 3:07:40	so um
[1637] 3:07:47	let me find it here okay I see it all right
[1638] 3:07:55	and he asks hi Dr folk a good Christian friend of ours ascribes to the Jewish dietary laws
[1639] 3:08:03	either out of legalism uh legalism obedience or a way to get closer to God
[1640] 3:08:09	what would you say to this
[1641] 3:08:14	part two of course the New Testament speaks very much against maintaining of dietary laws okay
[1642] 3:08:23	um
[1643] 3:08:30	a lot of this is going to depend upon
[1644] 3:08:36	I think some cultural uh cultural things I know for example if you're Messianic
[1645] 3:08:42	Jew a Jewish many Messianic Jews still follow the dietary laws
[1646] 3:08:49	uh more out of a sense of obedience than legalism okay and if you're doing this because you
[1647] 3:08:55	think it's healthy um you know when I was Messianic Jewish you
[1648] 3:09:01	know I ate pork okay I eat shrimp my mind my
[1649] 3:09:07	diet was so Western it wasn't even funny um you know bacon
[1650] 3:09:14	you know bacon cheeseburgers Carl's Jr bacon uh
[1651] 3:09:20	um was it called the uh wait western bacon cheeseburgers the Carl's Jr Bacon
[1652] 3:09:26	Western cheeseburgers were my go-to burger hey
[1653] 3:09:32	okay so um of very very poor example of of say a
[1654] 3:09:39	Messianic uh Jew but um
[1655] 3:09:45	at the same time too you know I do know people in the message and a Jewish movement who still follow the dietary
[1656] 3:09:52	loss because some of them were raised on this some of them were say Orthodox Jews or conservative Jews who converted to
[1657] 3:09:58	Messianic Judaism and they just continue the diet that they had growing up I know one who just
[1658] 3:10:05	couldn't stand the smell of bacon just couldn't stand the smell of it so even though he knew he had the freedom to eat
[1659] 3:10:12	as he would as he desired he didn't want to it's because he he was raised uh you
[1660] 3:10:20	know eating other things I on the other hand was raised you know
[1661] 3:10:26	completely Western diet you know I lived in a port city I eat seafood it's
[1662] 3:10:33	you know it's just so
[1663] 3:10:38	on the other hand though too there is that legalistic aspect that I
[1664] 3:10:45	think is pernicious so if you're doing it out of a sense of
[1665] 3:10:51	say culture that's one thing okay there's nothing wrong with doing uh
[1666] 3:10:58	having a diet that's based on culture you know every dot every culture has its diet
[1667] 3:11:05	you know some will kill you like the standard American diet but
[1668] 3:11:10	other cultures have have their particular diets too and there's nothing wrong with a culture
[1669] 3:11:18	having its own diet and the Jewish culture does have its own
[1670] 3:11:24	diet and if you're doing it for cultural reasons I can respect that
[1671] 3:11:30	if you're doing it for legalistic reasons you're saying for me to be right
[1672] 3:11:36	with God I have to eat this diet that is
[1673] 3:11:43	that's legalism that's legalism because the dietary law is part of the
[1674] 3:11:52	a sacrificial system it's part of the ritual law
[1675] 3:11:57	and the ritual law has been completely covered by the atoning blood of Jesus
[1676] 3:12:02	Christ foreign
[1677] 3:12:09	law to be right with God is to sacrifice Christ again
[1678] 3:12:16	basically put his his sacrifice to open shame
[1679] 3:12:23	so there is there is that legalistic side
[1680] 3:12:29	of things of the dietary law that's definitely not good
[1681] 3:12:35	it it compromises the gospel of grace and when a guest starts getting into to
[1682] 3:12:42	matters of legalism here it's often hey you're not right with God because you're
[1683] 3:12:47	not following every Josh and Tittle of the law well that law cannot be completely
[1684] 3:12:56	adhered to it's too vast to the bar's too high
[1685] 3:13:03	no man can reach can keep the law perfectly
[1686] 3:13:10	you're gonna break some ordinance of the law
[1687] 3:13:16	I think this is the danger of legalism it really is the danger of legalism
[1688] 3:13:21	so it's going to depend upon the reasons why they're
[1689] 3:13:28	adhering for law if they're doing it as I said out of a sense of culture no problem
[1690] 3:13:36	you know if it's if this is the cultural diet not an issue with that if they're doing it out of illegalism
[1691] 3:13:42	there's an issue there so
[1692] 3:13:47	that spiritual issue has to be engaged if it is done out of a sense of legalism
[1693] 3:13:54	because we are right through the finished work of Jesus Christ by grace
[1694] 3:14:01	through faith not of works and legalism is definitely works
[1695] 3:14:10	so with that said I think that sort of covers the sort of the the scope here of
[1696] 3:14:16	the problem thank you very much for that super chat I don't know how much
[1697] 3:14:25	I'm going to take that bacon is evidence of God and proof that
[1698] 3:14:32	he loves us absolutely uh he also says I used to work on the
[1699] 3:14:38	grill for Carl's Jr as a teenager man I got so sick of those Burgers oh but if you don't work on the grill I mean look
[1700] 3:14:44	I can I can understand if you work there you got sick of them but man those were some of the best tasting Burgers I've
[1701] 3:14:51	ever had at any food chain oh
[1702] 3:14:56	oh yeah I love I loved Carl's Jr I mean I thought they were the best tasting burgers especially that that Western bacon
[1703] 3:15:02	cheeseburger with the crisp cut fries and the um and the ranch dressing oh so good
[1704] 3:15:14	yeah we get them we there's one in downtown on Denman we we used we get burgers from them
[1705] 3:15:21	occasionally when I'm downtown not down I don't go to downtown very often
[1706] 3:15:27	but there is one Carl's Jr here in Vancouver one
[1707] 3:15:36	this is the hungry stream
[1708] 3:15:42	it's Faye's fault for asking about me
[1709] 3:15:50	Jack Ray says I'm glad there's no Carl's Jr near where I live I'd be I'm so
[1710] 3:15:55	tempted now oh it's so good [Laughter]
[1711] 3:16:02	oh boy yeah you know I uh parties was good but it wasn't as
[1712] 3:16:09	good as Carl's yeah that was after they split the two
[1713] 3:16:14	chains split it wasn't quite the same it's not quite the same the burgers at
[1714] 3:16:19	Carl's are just that much better
[1715] 3:16:25	and
[1716] 3:16:31	yeah they're not the same they're not the same um I mean look I mean I I had we've had
[1717] 3:16:38	Hardies I mean when we moved to the Midwest we were kind of had uh
[1718] 3:16:44	we we we developed separation anxiety from Carl's Jr
[1719] 3:16:50	parties and it was like Carl's Jr it had the same the
[1720] 3:16:56	chorus curls Junior but the burgers weren't quite right
[1721] 3:17:04	they're not quite the same they have slightly different batteries
[1722] 3:17:10	yeah they do have slightly different pedigrees uh the the western bacon cheeseburger
[1723] 3:17:15	you could not get at hearties you also could not get the uh habanero Burger which is almost as good I mean the
[1724] 3:17:23	habanero is very very good laughs
[1725] 3:17:32	uh so yes um
[1726] 3:17:38	but I'll tell you one thing Cardi's was better with than Carl's was its desserts
[1727] 3:17:45	one thing you could get at Hardee's that you could not get at Carl's Jr was a deep fried apple pie
[1728] 3:17:52	that was really good at Hardee's that was better at Hardee's than the desserts that you get at Carl's Jr Carl's Jr did
[1729] 3:17:59	not make good desserts but hari's made actually better desserts than corals but the burgers were better
[1730] 3:18:05	at Carl's Bye by far
[1731] 3:18:10	[Laughter]
[1732] 3:18:21	oh boy oh yeah I love those apple pies is 1 000 clever boy
[1733] 3:18:28	hahaha y'all making me hungry yeah
[1734] 3:18:37	Five Guys I didn't think so we've had five guys we have a Five Guys here
[1735] 3:18:43	no not not not for me uh-uh it's okay but it's I mean the big bag of
[1736] 3:18:52	fries uh yeah I'm I'm not I'm not that yeah I I
[1737] 3:19:00	would agree with uh Jack Ray here I don't like Five Five Guys subpar
[1738] 3:19:06	okay back to seriously back to serious questions
[1739] 3:19:12	and I did too he's like Midway up he's Midway up okay it's just a question
[1740] 3:19:19	regular question not a super chat that's fine we we're at the point where we're taking uh non-super Jets at this point
[1741] 3:19:26	so good question and if I can find it all right what is considered
[1742] 3:19:33	earliest chronological time mentioned in the Old Testament that can be confirmed
[1743] 3:19:41	what was written mentioned in a hmm
[1744] 3:19:48	the what is the earliest chronological time mentioned in the Old Testament that can be confirmed
[1745] 3:19:54	not when the book was written but mentioned oh that's a debatable question
[1746] 3:20:04	here's the thing when we talk about confirmation of of a chronological event
[1747] 3:20:14	what do we mean by confirmation was it a real event
[1748] 3:20:19	did it uh can we confirm the date
[1749] 3:20:25	um that's a huge huge problem right there massive problem uh
[1750] 3:20:31	so a lot of this is going to depend upon what we mean by confirmed
[1751] 3:20:37	yes that is academic double speak
[1752] 3:20:45	but I think it's a very I think it's a very important
[1753] 3:20:53	uh uh how we Define this is going to depend how we frame the question
[1754] 3:21:01	so are we as I say are we going to be talking about uh that could be confirmed historically
[1755] 3:21:08	can we is it can we confirm it by a date
[1756] 3:21:13	those are two separate questions and they're different
[1757] 3:21:18	dating some of these events is a lot more difficult than confirming they actually happened
[1758] 3:21:27	uh we do have certain things that happened in the Bible that we can confirm happened
[1759] 3:21:34	but not necessarily date easily
[1760] 3:21:41	um I think in some respects
[1761] 3:21:48	the earliest event that we can confirm happened
[1762] 3:21:55	goes back to one of our previous uh questions which is on Terra the sojourn of Terra
[1763] 3:22:03	is probably the earliest event that we can confirm
[1764] 3:22:09	and that's by the lamari letters okay that's the Mari letters
[1765] 3:22:16	and and it dates to the the
[1766] 3:22:21	early um early 18th century BC
[1767] 3:22:30	so that's probably the earliest event that we can confirm that happened
[1768] 3:22:37	okay now dating confirmed dating
[1769] 3:22:42	is going to be a problem because you're going to have to wait until the 7th
[1770] 3:22:48	Century BC to confirm that uh those events
[1771] 3:22:56	because the earliest event that we can actually uh confirm
